question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,start_date,end_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,created_at,notes,url,stage,party,answer,candidate_name,pct
100639,58906,2020,,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Anderson Robbins Research/Shaw & Co. Research,A,483,lv,lv-d,Live Phone,U.S. President,8/11/19,8/13/19,"",false,,false,false,8/15/19 18:00,,https://www.foxnews.com/politics/fox-news-poll-8-15,primary,DEM,Bennet,Michael F. Bennet,0.0
100639,58906,2020,,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Anderson Robbins Research/Shaw & Co. Research,A,483,lv,lv-d,Live Phone,U.S. President,8/11/19,8/13/19,"",false,,false,false,8/15/19 18:00,,https://www.foxnews.com/politics/fox-news-poll-8-15,primary,DEM,Bullock,Steve Bullock,0.0
100639,58906,2020,,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Anderson Robbins Research/Shaw & Co. Research,A,483,lv,lv-d,Live Phone,U.S. President,8/11/19,8/13/19,"",false,,false,false,8/15/19 18:00,,https://www.foxnews.com/politics/fox-news-poll-8-15,primary,DEM,Hickenlooper,John Hickenlooper,0.0
100639,58906,2020,,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Anderson Robbins Research/Shaw & Co. Research,A,483,lv,lv-d,Live Phone,U.S. President,8/11/19,8/13/19,"",false,,false,false,8/15/19 18:00,,https://www.foxnews.com/politics/fox-news-poll-8-15,primary,DEM,Inslee,Jay Robert Inslee,0.0
100639,58906,2020,,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Anderson Robbins Research/Shaw & Co. Research,A,483,lv,lv-d,Live Phone,U.S. President,8/11/19,8/13/19,"",false,,false,false,8/15/19 18:00,,https://www.foxnews.com/politics/fox-news-poll-8-15,primary,DEM,Moulton,Seth Moulton,0.0
100639,58906,2020,,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Anderson Robbins Research/Shaw & Co. Research,A,483,lv,lv-d,Live Phone,U.S. President,8/11/19,8/13/19,"",false,,false,false,8/15/19 18:00,,https://www.foxnews.com/politics/fox-news-poll-8-15,primary,DEM,Ryan,Tim Ryan,0.0
100639,58906,2020,,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Anderson Robbins Research/Shaw & Co. Research,A,483,lv,lv-d,Live Phone,U.S. President,8/11/19,8/13/19,"",false,,false,false,8/15/19 18:00,,https://www.foxnews.com/politics/fox-news-poll-8-15,primary,DEM,Messam,Wayne Messam,0.0
100639,58906,2020,,590,Fox News/Anderson Robbins Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Anderson Robbins Research/Shaw & Co. Research,A,483,lv,lv-d,Live Phone,U.S. President,8/11/19,8/13/19,"",false,,false,false,8/15/19 18:00,,https://www.foxnews.com/politics/fox-news-poll-8-15,primary,DEM,Sestak,Joe Sestak,0.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Biden,Joseph R. Biden Jr.,28.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Sanders,Bernard Sanders,15.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Warren,Elizabeth Warren,10.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Harris,Kamala D. Harris,7.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Buttigieg,Pete Buttigieg,3.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,O'Rourke,Beto O'Rourke,3.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Booker,Cory A. Booker,2.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Castro,Julián Castro,1.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Klobuchar,Amy Klobuchar,1.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Gillibrand,Kirsten E. Gillibrand,1.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Delaney,John K. Delaney,1.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Gabbard,Tulsi Gabbard,1.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Hickenlooper,John Hickenlooper,1.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Inslee,Jay Robert Inslee,0.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Williamson,Marianne Williamson,1.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Yang,Andrew Yang,2.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Messam,Wayne Messam,0.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Moulton,Seth Moulton,0.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Ryan,Tim Ryan,1.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Bennet,Michael F. Bennet,1.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Bullock,Steve Bullock,0.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,de Blasio,Bill de Blasio,0.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Sestak,Joe Sestak,0.0
100474,58897,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1350,rv,rv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,true,false,8/13/19 17:20,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRdu6xxpLMi9r7uuEiVEIFaPAKPol47_v7tu8eZD9FpwYnYgEdbSsHOTGeJI7Xr0n39csLXIiX412Eu/pubhtml/sheet?headers=false&gid=0,primary,DEM,Steyer,Tom Steyer,1.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Bennet,Michael F. Bennet,1.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Biden,Joseph R. Biden Jr.,21.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Booker,Cory A. Booker,2.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Bullock,Steve Bullock,0.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Buttigieg,Pete Buttigieg,5.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Castro,Julián Castro,1.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,de Blasio,Bill de Blasio,0.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Delaney,John K. Delaney,0.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Gabbard,Tulsi Gabbard,2.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Gillibrand,Kirsten E. Gillibrand,1.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Harris,Kamala D. Harris,8.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Hickenlooper,John Hickenlooper,0.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Inslee,Jay Robert Inslee,0.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Klobuchar,Amy Klobuchar,1.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Messam,Wayne Messam,0.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Moulton,Seth Moulton,0.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,O'Rourke,Beto O'Rourke,5.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Ryan,Tim Ryan,0.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Sanders,Bernard Sanders,16.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Sestak,Joe Sestak,0.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Steyer,Tom Steyer,1.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Warren,Elizabeth Warren,20.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Williamson,Marianne Williamson,1.0
100488,58901,2020,,568,YouGov,352,Economist,YouGov,391,YouGov,B,592,lv,lv-d,Online,U.S. President,8/10/19,8/13/19,"",false,,false,false,8/14/19 09:09,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,primary,DEM,Yang,Andrew Yang,1.0
100433,58887,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1346,rv,rv-d,Online,U.S. President,8/9/19,8/12/19,"",false,,true,false,8/12/19 17:19,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQvPtDcv8S1TFz2d1vllhlybZUVkn55iWj9EFixFO6V6aMsESwAnHclB0xW6aDK8-icNduc9c5eYf3_/pubhtml/sheet?headers=false&gid=0,primary,DEM,Biden,Joseph R. Biden Jr.,30.0
100433,58887,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1346,rv,rv-d,Online,U.S. President,8/9/19,8/12/19,"",false,,true,false,8/12/19 17:19,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQvPtDcv8S1TFz2d1vllhlybZUVkn55iWj9EFixFO6V6aMsESwAnHclB0xW6aDK8-icNduc9c5eYf3_/pubhtml/sheet?headers=false&gid=0,primary,DEM,Sanders,Bernard Sanders,16.0
100433,58887,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1346,rv,rv-d,Online,U.S. President,8/9/19,8/12/19,"",false,,true,false,8/12/19 17:19,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQvPtDcv8S1TFz2d1vllhlybZUVkn55iWj9EFixFO6V6aMsESwAnHclB0xW6aDK8-icNduc9c5eYf3_/pubhtml/sheet?headers=false&gid=0,primary,DEM,Warren,Elizabeth Warren,10.0
100433,58887,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1346,rv,rv-d,Online,U.S. President,8/9/19,8/12/19,"",false,,true,false,8/12/19 17:19,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQvPtDcv8S1TFz2d1vllhlybZUVkn55iWj9EFixFO6V6aMsESwAnHclB0xW6aDK8-icNduc9c5eYf3_/pubhtml/sheet?headers=false&gid=0,primary,DEM,Harris,Kamala D. Harris,6.0
100433,58887,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1346,rv,rv-d,Online,U.S. President,8/9/19,8/12/19,"",false,,true,false,8/12/19 17:19,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQvPtDcv8S1TFz2d1vllhlybZUVkn55iWj9EFixFO6V6aMsESwAnHclB0xW6aDK8-icNduc9c5eYf3_/pubhtml/sheet?headers=false&gid=0,primary,DEM,Buttigieg,Pete Buttigieg,5.0
100433,58887,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1346,rv,rv-d,Online,U.S. President,8/9/19,8/12/19,"",false,,true,false,8/12/19 17:19,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQvPtDcv8S1TFz2d1vllhlybZUVkn55iWj9EFixFO6V6aMsESwAnHclB0xW6aDK8-icNduc9c5eYf3_/pubhtml/sheet?headers=false&gid=0,primary,DEM,O'Rourke,Beto O'Rourke,4.0
100433,58887,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1346,rv,rv-d,Online,U.S. President,8/9/19,8/12/19,"",false,,true,false,8/12/19 17:19,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQvPtDcv8S1TFz2d1vllhlybZUVkn55iWj9EFixFO6V6aMsESwAnHclB0xW6aDK8-icNduc9c5eYf3_/pubhtml/sheet?headers=false&gid=0,primary,DEM,Booker,Cory A. Booker,2.0
100433,58887,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1346,rv,rv-d,Online,U.S. President,8/9/19,8/12/19,"",false,,true,false,8/12/19 17:19,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQvPtDcv8S1TFz2d1vllhlybZUVkn55iWj9EFixFO6V6aMsESwAnHclB0xW6aDK8-icNduc9c5eYf3_/pubhtml/sheet?headers=false&gid=0,primary,DEM,Castro,Julián Castro,1.0
100433,58887,2020,,1416,Harris Interactive,985,ScottRasmussen.com,HarrisX,133,Harris Interactive,C+,1346,rv,rv-d,Online,U.S. President,8/9/19,8/12/19,"",false,,true,false,8/12/19 17:19,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQvPtDcv8S1TFz2d1vllhlybZUVkn55iWj9EFixFO6V6aMsESwAnHclB0xW6aDK8-icNduc9c5eYf3_/pubhtml/sheet?headers=false&gid=0,primary,DEM,Klobuchar,Amy Klobuchar,1.0
